    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d3_hd16_h2_sig_cread_m2blk_s4-dm64-lr1.0e-02'
valid/loss=8.32, valid/accuracy=0.000328, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.000625, valid/num_kv_pairs/accuracy-16=0.00025, valid/num_kv_pairs/accuracy-32=0.000281, valid/num_kv_pairs/accuracy-64=0.000234
valid/loss=4.28, valid/accuracy=0.376, valid/num_kv_pairs/accuracy-4=0.83, valid/num_kv_pairs/accuracy-8=0.606, valid/num_kv_pairs/accuracy-16=0.331, valid/num_kv_pairs/accuracy-32=0.0908, valid/num_kv_pairs/accuracy-64=0.0241
valid/loss=4.27, valid/accuracy=0.374, valid/num_kv_pairs/accuracy-4=0.822, valid/num_kv_pairs/accuracy-8=0.604, valid/num_kv_pairs/accuracy-16=0.33, valid/num_kv_pairs/accuracy-32=0.0903, valid/num_kv_pairs/accuracy-64=0.0241
valid/loss=4.33, valid/accuracy=0.366, valid/num_kv_pairs/accuracy-4=0.804, valid/num_kv_pairs/accuracy-8=0.586, valid/num_kv_pairs/accuracy-16=0.324, valid/num_kv_pairs/accuracy-32=0.0893, valid/num_kv_pairs/accuracy-64=0.024
valid/loss=4.34, valid/accuracy=0.363, valid/num_kv_pairs/accuracy-4=0.794, valid/num_kv_pairs/accuracy-8=0.587, valid/num_kv_pairs/accuracy-16=0.322, valid/num_kv_pairs/accuracy-32=0.0893, valid/num_kv_pairs/accuracy-64=0.0246
valid/loss=4.29, valid/accuracy=0.364, valid/num_kv_pairs/accuracy-4=0.798, valid/num_kv_pairs/accuracy-8=0.586, valid/num_kv_pairs/accuracy-16=0.323, valid/num_kv_pairs/accuracy-32=0.0891, valid/num_kv_pairs/accuracy-64=0.0247
valid/loss=4.28, valid/accuracy=0.364, valid/num_kv_pairs/accuracy-4=0.797, valid/num_kv_pairs/accuracy-8=0.586, valid/num_kv_pairs/accuracy-16=0.323, valid/num_kv_pairs/accuracy-32=0.0893, valid/num_kv_pairs/accuracy-64=0.0241
valid/loss=4.22, valid/accuracy=0.369, valid/num_kv_pairs/accuracy-4=0.805, valid/num_kv_pairs/accuracy-8=0.599, valid/num_kv_pairs/accuracy-16=0.326, valid/num_kv_pairs/accuracy-32=0.0896, valid/num_kv_pairs/accuracy-64=0.024
valid/loss=4.12, valid/accuracy=0.376, valid/num_kv_pairs/accuracy-4=0.818, valid/num_kv_pairs/accuracy-8=0.613, valid/num_kv_pairs/accuracy-16=0.333, valid/num_kv_pairs/accuracy-32=0.0909, valid/num_kv_pairs/accuracy-64=0.0241
valid/loss=4, valid/accuracy=0.385, valid/num_kv_pairs/accuracy-4=0.836, valid/num_kv_pairs/accuracy-8=0.634, valid/num_kv_pairs/accuracy-16=0.34, valid/num_kv_pairs/accuracy-32=0.092, valid/num_kv_pairs/accuracy-64=0.0246
valid/loss=3.83, valid/accuracy=0.402, valid/num_kv_pairs/accuracy-4=0.869, valid/num_kv_pairs/accuracy-8=0.665, valid/num_kv_pairs/accuracy-16=0.356, valid/num_kv_pairs/accuracy-32=0.0942, valid/num_kv_pairs/accuracy-64=0.0243
valid/loss=3.65, valid/accuracy=0.418, valid/num_kv_pairs/accuracy-4=0.888, valid/num_kv_pairs/accuracy-8=0.709, valid/num_kv_pairs/accuracy-16=0.369, valid/num_kv_pairs/accuracy-32=0.0988, valid/num_kv_pairs/accuracy-64=0.0242
valid/loss=3.42, valid/accuracy=0.435, valid/num_kv_pairs/accuracy-4=0.91, valid/num_kv_pairs/accuracy-8=0.75, valid/num_kv_pairs/accuracy-16=0.389, valid/num_kv_pairs/accuracy-32=0.102, valid/num_kv_pairs/accuracy-64=0.0241
