    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d2_hd16_h2_sig_cread_m2blk_s1-dm64-lr1.0e-02'
valid/loss=8.31, valid/accuracy=0.000338, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.000375, valid/num_kv_pairs/accuracy-16=0.000313, valid/num_kv_pairs/accuracy-32=0.0005, valid/num_kv_pairs/accuracy-64=0.00025
valid/loss=0.382, valid/accuracy=0.931, valid/num_kv_pairs/accuracy-4=0.991, valid/num_kv_pairs/accuracy-8=0.983, valid/num_kv_pairs/accuracy-16=0.991, valid/num_kv_pairs/accuracy-32=0.959, valid/num_kv_pairs/accuracy-64=0.734
valid/loss=0.4, valid/accuracy=0.928, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.976, valid/num_kv_pairs/accuracy-16=0.989, valid/num_kv_pairs/accuracy-32=0.959, valid/num_kv_pairs/accuracy-64=0.733
valid/loss=0.388, valid/accuracy=0.929, valid/num_kv_pairs/accuracy-4=0.98, valid/num_kv_pairs/accuracy-8=0.98, valid/num_kv_pairs/accuracy-16=0.991, valid/num_kv_pairs/accuracy-32=0.959, valid/num_kv_pairs/accuracy-64=0.735
valid/loss=0.385, valid/accuracy=0.931, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.979, valid/num_kv_pairs/accuracy-16=0.992, valid/num_kv_pairs/accuracy-32=0.961, valid/num_kv_pairs/accuracy-64=0.737
valid/loss=0.374, valid/accuracy=0.932, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.985, valid/num_kv_pairs/accuracy-16=0.992, valid/num_kv_pairs/accuracy-32=0.961, valid/num_kv_pairs/accuracy-64=0.739
valid/loss=0.361, valid/accuracy=0.934, valid/num_kv_pairs/accuracy-4=0.992, valid/num_kv_pairs/accuracy-8=0.986, valid/num_kv_pairs/accuracy-16=0.992, valid/num_kv_pairs/accuracy-32=0.962, valid/num_kv_pairs/accuracy-64=0.736
valid/loss=0.368, valid/accuracy=0.933, valid/num_kv_pairs/accuracy-4=0.985, valid/num_kv_pairs/accuracy-8=0.987, valid/num_kv_pairs/accuracy-16=0.991, valid/num_kv_pairs/accuracy-32=0.962, valid/num_kv_pairs/accuracy-64=0.741
valid/loss=0.342, valid/accuracy=0.937, valid/num_kv_pairs/accuracy-4=0.992, valid/num_kv_pairs/accuracy-8=0.991, valid/num_kv_pairs/accuracy-16=0.994, valid/num_kv_pairs/accuracy-32=0.965, valid/num_kv_pairs/accuracy-64=0.745
valid/loss=0.348, valid/accuracy=0.936, valid/num_kv_pairs/accuracy-4=0.99, valid/num_kv_pairs/accuracy-8=0.988, valid/num_kv_pairs/accuracy-16=0.992, valid/num_kv_pairs/accuracy-32=0.964, valid/num_kv_pairs/accuracy-64=0.745
valid/loss=0.334, valid/accuracy=0.938, valid/num_kv_pairs/accuracy-4=0.996, valid/num_kv_pairs/accuracy-8=0.992, valid/num_kv_pairs/accuracy-16=0.994, valid/num_kv_pairs/accuracy-32=0.965, valid/num_kv_pairs/accuracy-64=0.746
valid/loss=0.356, valid/accuracy=0.935, valid/num_kv_pairs/accuracy-4=0.987, valid/num_kv_pairs/accuracy-8=0.982, valid/num_kv_pairs/accuracy-16=0.992, valid/num_kv_pairs/accuracy-32=0.966, valid/num_kv_pairs/accuracy-64=0.747
valid/loss=0.452, valid/accuracy=0.917, valid/num_kv_pairs/accuracy-4=0.942, valid/num_kv_pairs/accuracy-8=0.929, valid/num_kv_pairs/accuracy-16=0.993, valid/num_kv_pairs/accuracy-32=0.967, valid/num_kv_pairs/accuracy-64=0.751
valid/loss=0.415, valid/accuracy=0.923, valid/num_kv_pairs/accuracy-4=0.958, valid/num_kv_pairs/accuracy-8=0.937, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.968, valid/num_kv_pairs/accuracy-64=0.754
valid/loss=0.373, valid/accuracy=0.932, valid/num_kv_pairs/accuracy-4=0.977, valid/num_kv_pairs/accuracy-8=0.961, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.968, valid/num_kv_pairs/accuracy-64=0.757
valid/loss=0.349, valid/accuracy=0.937, valid/num_kv_pairs/accuracy-4=0.983, valid/num_kv_pairs/accuracy-8=0.978, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.969, valid/num_kv_pairs/accuracy-64=0.759
valid/loss=0.321, valid/accuracy=0.943, valid/num_kv_pairs/accuracy-4=0.997, valid/num_kv_pairs/accuracy-8=0.993, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.97, valid/num_kv_pairs/accuracy-64=0.759
valid/loss=0.318, valid/accuracy=0.943, valid/num_kv_pairs/accuracy-4=0.998, valid/num_kv_pairs/accuracy-8=0.995, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.969, valid/num_kv_pairs/accuracy-64=0.76
valid/loss=0.315, valid/accuracy=0.944, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.996, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.969, valid/num_kv_pairs/accuracy-64=0.763
valid/loss=0.313, valid/accuracy=0.945, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.97, valid/num_kv_pairs/accuracy-64=0.763
valid/loss=0.314, valid/accuracy=0.945, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.996, valid/num_kv_pairs/accuracy-32=0.971, valid/num_kv_pairs/accuracy-64=0.761
valid/loss=0.318, valid/accuracy=0.944, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.999, valid/num_kv_pairs/accuracy-16=0.996, valid/num_kv_pairs/accuracy-32=0.971, valid/num_kv_pairs/accuracy-64=0.755
