    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d1_hd16_h2_sig_cread_m2blk_s4-dm64-lr1.0e-02'
valid/loss=8.34, valid/accuracy=0.000266, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.00025, valid/num_kv_pairs/accuracy-16=0.000313, valid/num_kv_pairs/accuracy-32=0.000281, valid/num_kv_pairs/accuracy-64=0.000234
valid/loss=4.25, valid/accuracy=0.495, valid/num_kv_pairs/accuracy-4=0.954, valid/num_kv_pairs/accuracy-8=0.841, valid/num_kv_pairs/accuracy-16=0.503, valid/num_kv_pairs/accuracy-32=0.146, valid/num_kv_pairs/accuracy-64=0.0305
valid/loss=4.17, valid/accuracy=0.496, valid/num_kv_pairs/accuracy-4=0.947, valid/num_kv_pairs/accuracy-8=0.841, valid/num_kv_pairs/accuracy-16=0.513, valid/num_kv_pairs/accuracy-32=0.149, valid/num_kv_pairs/accuracy-64=0.0309
valid/loss=4.1, valid/accuracy=0.499, valid/num_kv_pairs/accuracy-4=0.951, valid/num_kv_pairs/accuracy-8=0.842, valid/num_kv_pairs/accuracy-16=0.521, valid/num_kv_pairs/accuracy-32=0.152, valid/num_kv_pairs/accuracy-64=0.0311
valid/loss=4.2, valid/accuracy=0.498, valid/num_kv_pairs/accuracy-4=0.957, valid/num_kv_pairs/accuracy-8=0.846, valid/num_kv_pairs/accuracy-16=0.514, valid/num_kv_pairs/accuracy-32=0.146, valid/num_kv_pairs/accuracy-64=0.0301
valid/loss=4.07, valid/accuracy=0.505, valid/num_kv_pairs/accuracy-4=0.953, valid/num_kv_pairs/accuracy-8=0.855, valid/num_kv_pairs/accuracy-16=0.533, valid/num_kv_pairs/accuracy-32=0.154, valid/num_kv_pairs/accuracy-64=0.0311
valid/loss=4.17, valid/accuracy=0.5, valid/num_kv_pairs/accuracy-4=0.956, valid/num_kv_pairs/accuracy-8=0.857, valid/num_kv_pairs/accuracy-16=0.512, valid/num_kv_pairs/accuracy-32=0.147, valid/num_kv_pairs/accuracy-64=0.0304
valid/loss=4, valid/accuracy=0.508, valid/num_kv_pairs/accuracy-4=0.958, valid/num_kv_pairs/accuracy-8=0.87, valid/num_kv_pairs/accuracy-16=0.534, valid/num_kv_pairs/accuracy-32=0.149, valid/num_kv_pairs/accuracy-64=0.031
valid/loss=3.98, valid/accuracy=0.512, valid/num_kv_pairs/accuracy-4=0.955, valid/num_kv_pairs/accuracy-8=0.872, valid/num_kv_pairs/accuracy-16=0.549, valid/num_kv_pairs/accuracy-32=0.154, valid/num_kv_pairs/accuracy-64=0.0317
valid/loss=4.12, valid/accuracy=0.51, valid/num_kv_pairs/accuracy-4=0.959, valid/num_kv_pairs/accuracy-8=0.869, valid/num_kv_pairs/accuracy-16=0.541, valid/num_kv_pairs/accuracy-32=0.15, valid/num_kv_pairs/accuracy-64=0.0295
valid/loss=3.91, valid/accuracy=0.517, valid/num_kv_pairs/accuracy-4=0.965, valid/num_kv_pairs/accuracy-8=0.883, valid/num_kv_pairs/accuracy-16=0.552, valid/num_kv_pairs/accuracy-32=0.154, valid/num_kv_pairs/accuracy-64=0.031
valid/loss=3.81, valid/accuracy=0.523, valid/num_kv_pairs/accuracy-4=0.967, valid/num_kv_pairs/accuracy-8=0.886, valid/num_kv_pairs/accuracy-16=0.569, valid/num_kv_pairs/accuracy-32=0.162, valid/num_kv_pairs/accuracy-64=0.0315
valid/loss=4.01, valid/accuracy=0.518, valid/num_kv_pairs/accuracy-4=0.966, valid/num_kv_pairs/accuracy-8=0.883, valid/num_kv_pairs/accuracy-16=0.558, valid/num_kv_pairs/accuracy-32=0.152, valid/num_kv_pairs/accuracy-64=0.0308
valid/loss=3.71, valid/accuracy=0.525, valid/num_kv_pairs/accuracy-4=0.968, valid/num_kv_pairs/accuracy-8=0.891, valid/num_kv_pairs/accuracy-16=0.575, valid/num_kv_pairs/accuracy-32=0.158, valid/num_kv_pairs/accuracy-64=0.0311
valid/loss=3.66, valid/accuracy=0.528, valid/num_kv_pairs/accuracy-4=0.97, valid/num_kv_pairs/accuracy-8=0.896, valid/num_kv_pairs/accuracy-16=0.582, valid/num_kv_pairs/accuracy-32=0.159, valid/num_kv_pairs/accuracy-64=0.0315
valid/loss=3.56, valid/accuracy=0.538, valid/num_kv_pairs/accuracy-4=0.974, valid/num_kv_pairs/accuracy-8=0.91, valid/num_kv_pairs/accuracy-16=0.604, valid/num_kv_pairs/accuracy-32=0.168, valid/num_kv_pairs/accuracy-64=0.0335
valid/loss=3.52, valid/accuracy=0.539, valid/num_kv_pairs/accuracy-4=0.974, valid/num_kv_pairs/accuracy-8=0.911, valid/num_kv_pairs/accuracy-16=0.609, valid/num_kv_pairs/accuracy-32=0.167, valid/num_kv_pairs/accuracy-64=0.0324
valid/loss=3.4, valid/accuracy=0.544, valid/num_kv_pairs/accuracy-4=0.979, valid/num_kv_pairs/accuracy-8=0.919, valid/num_kv_pairs/accuracy-16=0.617, valid/num_kv_pairs/accuracy-32=0.171, valid/num_kv_pairs/accuracy-64=0.0333
valid/loss=3.22, valid/accuracy=0.541, valid/num_kv_pairs/accuracy-4=0.978, valid/num_kv_pairs/accuracy-8=0.918, valid/num_kv_pairs/accuracy-16=0.612, valid/num_kv_pairs/accuracy-32=0.167, valid/num_kv_pairs/accuracy-64=0.0318
valid/loss=3, valid/accuracy=0.545, valid/num_kv_pairs/accuracy-4=0.979, valid/num_kv_pairs/accuracy-8=0.926, valid/num_kv_pairs/accuracy-16=0.622, valid/num_kv_pairs/accuracy-32=0.166, valid/num_kv_pairs/accuracy-64=0.0323
valid/loss=2.86, valid/accuracy=0.553, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.933, valid/num_kv_pairs/accuracy-16=0.644, valid/num_kv_pairs/accuracy-32=0.17, valid/num_kv_pairs/accuracy-64=0.0319
valid/loss=2.77, valid/accuracy=0.561, valid/num_kv_pairs/accuracy-4=0.988, valid/num_kv_pairs/accuracy-8=0.942, valid/num_kv_pairs/accuracy-16=0.669, valid/num_kv_pairs/accuracy-32=0.173, valid/num_kv_pairs/accuracy-64=0.0319
