PyTorch 2.11.0 for DeltaAI (CUDA 13.0, Python 3.12)
Includes: transformers, accelerate, datasets, peft, lightning,
          timm, bitsandbytes, diffusers, mpi4py, tensorboard,
          wandb, jupyter, scipy, scikit-learn, opencv, nvitop
New in this build (sm_90 source builds):
  flash-attn, transformer_engine, xformers, apex, mamba-ssm,
  triton, torch-geometric, cupy-cuda13x, tensorrt, flashinfer
Known: transformer_engine and cupy currently fail at import due to
  a cu13 libcublasLt / cython ABI mismatch on this stack — use the
  other attention paths (flash-attn, xformers) and stock torch CUDA
  until an upstream fix lands.

For documentation and examples:
  https://docs.ncsa.illinois.edu/systems/deltaai/

Run setup-kernel prior to launching OOD job.

Quick start (on a compute node):
  module load python/miniforge3_pytorch/2.11.0
  conda activate base
  python -c "import torch; print(torch.cuda.is_available())"

CUDA extensions: CUDA_HOME, nvcc, and CMAKE_PREFIX_PATH come from the
auto-loaded cuda/13.1.1 module.

host: gh135.hsn.cm.delta.internal.ncsa.edu   started: Thu Sep  3 03:45:39 PM CDT 2026
name, memory.total [MiB], driver_version
NVIDIA GH200 120GB, 97871 MiB, 595.71.05
torch 2.11.0+cu130 cuda True
triton 3.5.1

==== arm: --arm softmax   Thu Sep  3 03:45:43 PM CDT 2026 ====
{
 "run": "softmax_qkn",
 "arm": "softmax",
 "d": 1,
 "T": 4096,
 "layers": 4,
 "d_model": 256,
 "heads": 4,
 "r": 64,
 "learn_phi": false,
 "qk_norm": true,
 "chunk": 128,
 "steps": 20000,
 "nb": 8,
 "lr": 0.0003,
 "warmup": 500,
 "wd": 0.1,
 "clip": 1.0,
 "eval_every": 2000,
 "val_windows": 256,
 "eval_nb": 8,
 "data": "/u/archerdw/smat_attention/deltaai/data/enwik8",
 "out": "results/lm_T4096_20k_qkn.csv",
 "device": "cuda",
 "no_amp": false,
 "seed": 0
}
mask: {'mask_nnz': 8390656, 'mask_density': 0.5001220703125}
params: 4,336,128
step  9050  loss 2.2070  bpc 3.184  gn 0.66  24 ms/step
step  9100  loss 2.2122  bpc 3.191  gn 0.51  23 ms/step
step  9150  loss 2.2137  bpc 3.194  gn 0.67  24 ms/step
step  9200  loss 2.1789  bpc 3.143  gn 0.61  24 ms/step
step  9250  loss 2.2912  bpc 3.306  gn 0.84  23 ms/step
step  9300  loss 2.2289  bpc 3.216  gn 0.69  24 ms/step
step  9350  loss 2.2644  bpc 3.267  gn 0.84  24 ms/step
step  9400  loss 2.1848  bpc 3.152  gn 0.79  24 ms/step
step  9450  loss 2.1875  bpc 3.156  gn 0.74  24 ms/step
step  9500  loss 2.1649  bpc 3.123  gn 0.77  24 ms/step
step  9550  loss 2.2507  bpc 3.247  gn 0.67  24 ms/step
step  9600  loss 2.1860  bpc 3.154  gn 0.58  24 ms/step
step  9650  loss 2.1342  bpc 3.079  gn 0.68  24 ms/step
step  9700  loss 2.1948  bpc 3.166  gn 0.80  23 ms/step
step  9750  loss 2.1148  bpc 3.051  gn 0.70  23 ms/step
step  9800  loss 2.2406  bpc 3.233  gn 0.68  23 ms/step
step  9850  loss 2.0944  bpc 3.022  gn 0.66  23 ms/step
step  9900  loss 2.1965  bpc 3.169  gn 0.68  23 ms/step
step  9950  loss 2.1575  bpc 3.113  gn 1.14  24 ms/step
step 10000  loss 2.0713  bpc 2.988  gn 0.79  23 ms/step
== eval step 10000: val_bpc 3.1941  ppl 9.152  [0:512) 3.089  [512:2048) 3.190  [2048:4096) 3.224  peak 2635 MB
step 10050  loss 2.1972  bpc 3.170  gn 0.72  24 ms/step
step 10100  loss 2.2598  bpc 3.260  gn 0.72  24 ms/step
step 10150  loss 2.0326  bpc 2.932  gn 0.74  24 ms/step
step 10200  loss 2.2280  bpc 3.214  gn 0.62  24 ms/step
step 10250  loss 2.0873  bpc 3.011  gn 1.24  24 ms/step
step 10300  loss 2.1562  bpc 3.111  gn 0.67  23 ms/step
step 10350  loss 2.0939  bpc 3.021  gn 0.73  23 ms/step
step 10400  loss 2.2085  bpc 3.186  gn 0.80  23 ms/step
step 10450  loss 2.1876  bpc 3.156  gn 0.72  24 ms/step
step 10500  loss 2.0944  bpc 3.022  gn 0.75  23 ms/step
step 10550  loss 2.2116  bpc 3.191  gn 0.79  24 ms/step
step 10600  loss 2.0684  bpc 2.984  gn 0.87  23 ms/step
step 10650  loss 2.0909  bpc 3.017  gn 0.78  24 ms/step
step 10700  loss 2.2514  bpc 3.248  gn 0.80  24 ms/step
step 10750  loss 2.1542  bpc 3.108  gn 0.71  24 ms/step
step 10800  loss 2.1832  bpc 3.150  gn 0.70  24 ms/step
step 10850  loss 2.2397  bpc 3.231  gn 0.66  24 ms/step
step 10900  loss 2.1626  bpc 3.120  gn 0.81  24 ms/step
step 10950  loss 2.0548  bpc 2.964  gn 0.95  24 ms/step
step 11000  loss 2.0523  bpc 2.961  gn 0.67  24 ms/step
step 11050  loss 2.0099  bpc 2.900  gn 0.62  23 ms/step
step 11100  loss 2.1042  bpc 3.036  gn 0.73  24 ms/step
step 11150  loss 2.2154  bpc 3.196  gn 0.81  24 ms/step
step 11200  loss 2.2330  bpc 3.222  gn 0.91  24 ms/step
step 11250  loss 2.1656  bpc 3.124  gn 0.90  24 ms/step
step 11300  loss 2.0690  bpc 2.985  gn 0.91  24 ms/step
step 11350  loss 2.0670  bpc 2.982  gn 0.90  24 ms/step
step 11400  loss 2.2483  bpc 3.244  gn 0.69  24 ms/step
step 11450  loss 2.1726  bpc 3.134  gn 0.75  24 ms/step
step 11500  loss 2.1458  bpc 3.096  gn 0.70  24 ms/step
step 11550  loss 2.1401  bpc 3.088  gn 0.98  24 ms/step
step 11600  loss 2.0746  bpc 2.993  gn 0.94  24 ms/step
step 11650  loss 2.0538  bpc 2.963  gn 0.92  24 ms/step
step 11700  loss 2.2478  bpc 3.243  gn 0.83  24 ms/step
step 11750  loss 2.2756  bpc 3.283  gn 0.95  24 ms/step
step 11800  loss 2.1524  bpc 3.105  gn 0.74  24 ms/step
step 11850  loss 2.2293  bpc 3.216  gn 1.09  24 ms/step
step 11900  loss 2.1712  bpc 3.132  gn 0.79  24 ms/step
step 11950  loss 2.1280  bpc 3.070  gn 0.85  24 ms/step
step 12000  loss 2.1383  bpc 3.085  gn 0.78  24 ms/step
== eval step 12000: val_bpc 3.1186  ppl 8.685  [0:512) 2.988  [512:2048) 3.108  [2048:4096) 3.159  peak 2635 MB
step 12050  loss 2.1399  bpc 3.087  gn 0.92  24 ms/step
step 12100  loss 2.1176  bpc 3.055  gn 0.81  23 ms/step
step 12150  loss 2.1809  bpc 3.146  gn 1.02  24 ms/step
step 12200  loss 2.1011  bpc 3.031  gn 0.78  24 ms/step
step 12250  loss 2.0711  bpc 2.988  gn 1.02  24 ms/step
step 12300  loss 2.0156  bpc 2.908  gn 0.89  23 ms/step
step 12350  loss 2.1455  bpc 3.095  gn 1.02  23 ms/step
step 12400  loss 2.0290  bpc 2.927  gn 1.11  24 ms/step
step 12450  loss 2.1244  bpc 3.065  gn 0.90  24 ms/step
step 12500  loss 2.0367  bpc 2.938  gn 0.86  24 ms/step
step 12550  loss 2.1331  bpc 3.077  gn 0.81  24 ms/step
step 12600  loss 2.0795  bpc 3.000  gn 1.11  24 ms/step
step 12650  loss 2.1468  bpc 3.097  gn 0.85  24 ms/step
step 12700  loss 2.1241  bpc 3.064  gn 0.83  24 ms/step
step 12750  loss 2.0197  bpc 2.914  gn 0.82  24 ms/step
step 12800  loss 2.0005  bpc 2.886  gn 0.87  24 ms/step
step 12850  loss 2.1005  bpc 3.030  gn 0.98  24 ms/step
step 12900  loss 2.1920  bpc 3.162  gn 0.93  24 ms/step
step 12950  loss 2.0917  bpc 3.018  gn 0.97  24 ms/step
step 13000  loss 2.2315  bpc 3.219  gn 0.99  24 ms/step
step 13050  loss 2.0985  bpc 3.027  gn 0.94  24 ms/step
step 13100  loss 2.1415  bpc 3.089  gn 0.86  24 ms/step
step 13150  loss 2.0578  bpc 2.969  gn 0.93  24 ms/step
step 13200  loss 2.1240  bpc 3.064  gn 1.01  24 ms/step
step 13250  loss 2.0940  bpc 3.021  gn 1.13  23 ms/step
step 13300  loss 2.1443  bpc 3.094  gn 1.06  24 ms/step
step 13350  loss 2.1821  bpc 3.148  gn 1.04  24 ms/step
step 13400  loss 2.0223  bpc 2.918  gn 1.18  24 ms/step
step 13450  loss 2.0495  bpc 2.957  gn 1.00  24 ms/step
step 13500  loss 2.1607  bpc 3.117  gn 0.96  24 ms/step
step 13550  loss 1.9344  bpc 2.791  gn 0.96  24 ms/step
step 13600  loss 2.1183  bpc 3.056  gn 1.20  23 ms/step
step 13650  loss 2.0615  bpc 2.974  gn 0.89  24 ms/step
step 13700  loss 1.9985  bpc 2.883  gn 1.08  24 ms/step
step 13750  loss 2.1583  bpc 3.114  gn 1.07  24 ms/step
step 13800  loss 2.2109  bpc 3.190  gn 1.21  24 ms/step
step 13850  loss 1.9657  bpc 2.836  gn 0.94  24 ms/step
step 13900  loss 2.0643  bpc 2.978  gn 0.89  24 ms/step
step 13950  loss 2.1549  bpc 3.109  gn 1.04  24 ms/step
step 14000  loss 2.0243  bpc 2.921  gn 0.97  24 ms/step
== eval step 14000: val_bpc 3.0577  ppl 8.326  [0:512) 2.916  [512:2048) 3.043  [2048:4096) 3.104  peak 2635 MB
step 14050  loss 2.0729  bpc 2.991  gn 0.97  24 ms/step
step 14100  loss 2.1054  bpc 3.038  gn 0.98  24 ms/step
step 14150  loss 2.0605  bpc 2.973  gn 0.90  24 ms/step
step 14200  loss 2.0138  bpc 2.905  gn 0.95  24 ms/step
step 14250  loss 2.1221  bpc 3.062  gn 1.05  23 ms/step
step 14300  loss 1.9650  bpc 2.835  gn 0.92  24 ms/step
step 14350  loss 2.0072  bpc 2.896  gn 1.24  24 ms/step
step 14400  loss 2.1113  bpc 3.046  gn 1.11  24 ms/step
step 14450  loss 2.0517  bpc 2.960  gn 1.14  23 ms/step
step 14500  loss 1.9814  bpc 2.859  gn 0.99  24 ms/step
step 14550  loss 2.0633  bpc 2.977  gn 1.19  24 ms/step
step 14600  loss 2.1296  bpc 3.072  gn 1.07  24 ms/step
step 14650  loss 2.0570  bpc 2.968  gn 1.17  24 ms/step
step 14700  loss 2.1611  bpc 3.118  gn 0.97  24 ms/step
step 14750  loss 2.1367  bpc 3.083  gn 0.92  23 ms/step
step 14800  loss 2.1567  bpc 3.111  gn 0.99  24 ms/step
step 14850  loss 2.0357  bpc 2.937  gn 1.05  23 ms/step
step 14900  loss 2.0397  bpc 2.943  gn 1.06  24 ms/step
step 14950  loss 2.1135  bpc 3.049  gn 1.04  24 ms/step
step 15000  loss 2.1038  bpc 3.035  gn 0.94  24 ms/step
step 15050  loss 2.0957  bpc 3.023  gn 1.06  24 ms/step
step 15100  loss 2.0484  bpc 2.955  gn 1.00  24 ms/step
step 15150  loss 2.2257  bpc 3.211  gn 1.11  24 ms/step
step 15200  loss 2.0288  bpc 2.927  gn 1.17  24 ms/step
step 15250  loss 2.0927  bpc 3.019  gn 1.24  24 ms/step
step 15300  loss 1.9805  bpc 2.857  gn 1.05  23 ms/step
step 15350  loss 1.9726  bpc 2.846  gn 1.09  24 ms/step
step 15400  loss 2.1303  bpc 3.073  gn 1.06  24 ms/step
step 15450  loss 2.0339  bpc 2.934  gn 1.12  24 ms/step
step 15500  loss 2.1302  bpc 3.073  gn 1.03  23 ms/step
step 15550  loss 2.0300  bpc 2.929  gn 1.18  24 ms/step
step 15600  loss 2.0443  bpc 2.949  gn 1.22  23 ms/step
step 15650  loss 2.0086  bpc 2.898  gn 1.21  24 ms/step
step 15700  loss 1.8673  bpc 2.694  gn 0.99  24 ms/step
step 15750  loss 2.0859  bpc 3.009  gn 1.31  24 ms/step
step 15800  loss 2.0744  bpc 2.993  gn 1.28  24 ms/step
step 15850  loss 2.0436  bpc 2.948  gn 1.13  24 ms/step
step 15900  loss 1.9680  bpc 2.839  gn 1.23  24 ms/step
step 15950  loss 2.0327  bpc 2.933  gn 1.17  23 ms/step
step 16000  loss 2.0470  bpc 2.953  gn 1.05  24 ms/step
== eval step 16000: val_bpc 3.0088  ppl 8.049  [0:512) 2.864  [512:2048) 2.991  [2048:4096) 3.058  peak 2635 MB
step 16050  loss 2.0866  bpc 3.010  gn 1.05  24 ms/step
step 16100  loss 1.9287  bpc 2.783  gn 1.33  24 ms/step
step 16150  loss 1.9982  bpc 2.883  gn 1.13  24 ms/step
step 16200  loss 1.9661  bpc 2.836  gn 1.18  24 ms/step
step 16250  loss 2.0155  bpc 2.908  gn 1.15  24 ms/step
step 16300  loss 1.9933  bpc 2.876  gn 1.42  24 ms/step
step 16350  loss 1.9375  bpc 2.795  gn 1.34  23 ms/step
step 16400  loss 2.0596  bpc 2.971  gn 1.11  24 ms/step
step 16450  loss 2.0565  bpc 2.967  gn 1.16  24 ms/step
step 16500  loss 2.0272  bpc 2.925  gn 1.12  24 ms/step
step 16550  loss 1.7320  bpc 2.499  gn 1.07  24 ms/step
step 16600  loss 1.9878  bpc 2.868  gn 1.25  24 ms/step
step 16650  loss 2.0082  bpc 2.897  gn 1.17  24 ms/step
step 16700  loss 2.0469  bpc 2.953  gn 1.17  24 ms/step
step 16750  loss 2.1274  bpc 3.069  gn 1.11  24 ms/step
step 16800  loss 2.0635  bpc 2.977  gn 1.05  24 ms/step
step 16850  loss 2.1480  bpc 3.099  gn 0.94  23 ms/step
step 16900  loss 1.9928  bpc 2.875  gn 1.13  24 ms/step
step 16950  loss 2.1654  bpc 3.124  gn 1.10  24 ms/step
step 17000  loss 1.9528  bpc 2.817  gn 1.17  24 ms/step
step 17050  loss 2.0814  bpc 3.003  gn 1.12  24 ms/step
step 17100  loss 2.0973  bpc 3.026  gn 1.25  24 ms/step
step 17150  loss 2.0765  bpc 2.996  gn 1.14  24 ms/step
step 17200  loss 2.0213  bpc 2.916  gn 1.41  23 ms/step
step 17250  loss 1.9551  bpc 2.821  gn 1.44  24 ms/step
step 17300  loss 2.0591  bpc 2.971  gn 1.11  24 ms/step
step 17350  loss 2.0537  bpc 2.963  gn 1.48  24 ms/step
step 17400  loss 2.1250  bpc 3.066  gn 1.23  24 ms/step
step 17450  loss 1.9709  bpc 2.843  gn 1.08  24 ms/step
step 17500  loss 1.9976  bpc 2.882  gn 1.12  24 ms/step
step 17550  loss 2.1575  bpc 3.113  gn 1.19  24 ms/step
step 17600  loss 2.0036  bpc 2.891  gn 1.19  24 ms/step
step 17650  loss 2.0702  bpc 2.987  gn 1.47  24 ms/step
step 17700  loss 2.1181  bpc 3.056  gn 1.04  24 ms/step
step 17750  loss 1.9732  bpc 2.847  gn 1.09  23 ms/step
step 17800  loss 2.1037  bpc 3.035  gn 1.09  24 ms/step
step 17850  loss 2.0359  bpc 2.937  gn 1.25  24 ms/step
step 17900  loss 2.0724  bpc 2.990  gn 1.04  24 ms/step
step 17950  loss 1.9455  bpc 2.807  gn 1.07  24 ms/step
step 18000  loss 2.1280  bpc 3.070  gn 1.21  24 ms/step
== eval step 18000: val_bpc 2.9851  ppl 7.918  [0:512) 2.841  [512:2048) 2.967  [2048:4096) 3.035  peak 2635 MB
step 18050  loss 1.9644  bpc 2.834  gn 1.11  24 ms/step
step 18100  loss 1.8227  bpc 2.630  gn 1.26  24 ms/step
step 18150  loss 1.9720  bpc 2.845  gn 1.26  24 ms/step
step 18200  loss 2.1127  bpc 3.048  gn 1.28  24 ms/step
step 18250  loss 2.1194  bpc 3.058  gn 1.23  24 ms/step
step 18300  loss 2.0969  bpc 3.025  gn 1.37  24 ms/step
step 18350  loss 2.0580  bpc 2.969  gn 1.07  24 ms/step
step 18400  loss 1.9733  bpc 2.847  gn 1.07  24 ms/step
step 18450  loss 1.9327  bpc 2.788  gn 1.16  24 ms/step
step 18500  loss 2.0871  bpc 3.011  gn 1.38  24 ms/step
step 18550  loss 1.8975  bpc 2.738  gn 1.41  24 ms/step
step 18600  loss 2.0369  bpc 2.939  gn 1.29  24 ms/step
step 18650  loss 1.9777  bpc 2.853  gn 1.12  24 ms/step
step 18700  loss 2.0503  bpc 2.958  gn 1.24  24 ms/step
step 18750  loss 2.0568  bpc 2.967  gn 1.14  24 ms/step
step 18800  loss 2.0543  bpc 2.964  gn 1.36  24 ms/step
step 18850  loss 2.1160  bpc 3.053  gn 1.14  24 ms/step
step 18900  loss 1.7133  bpc 2.472  gn 1.20  24 ms/step
step 18950  loss 2.0188  bpc 2.912  gn 1.18  24 ms/step
step 19000  loss 2.0543  bpc 2.964  gn 1.24  24 ms/step
step 19050  loss 2.0892  bpc 3.014  gn 1.26  24 ms/step
step 19100  loss 2.0296  bpc 2.928  gn 1.12  23 ms/step
step 19150  loss 2.1113  bpc 3.046  gn 1.09  23 ms/step
step 19200  loss 1.9425  bpc 2.802  gn 1.18  24 ms/step
step 19250  loss 2.0814  bpc 3.003  gn 1.07  24 ms/step
step 19300  loss 2.0225  bpc 2.918  gn 1.13  24 ms/step
step 19350  loss 2.1044  bpc 3.036  gn 1.09  23 ms/step
step 19400  loss 2.0834  bpc 3.006  gn 1.20  23 ms/step
step 19450  loss 2.0056  bpc 2.894  gn 1.21  24 ms/step
step 19500  loss 1.9271  bpc 2.780  gn 1.14  24 ms/step
step 19550  loss 2.0085  bpc 2.898  gn 1.34  24 ms/step
step 19600  loss 2.0185  bpc 2.912  gn 1.30  24 ms/step
step 19650  loss 1.9596  bpc 2.827  gn 1.16  24 ms/step
step 19700  loss 1.9333  bpc 2.789  gn 1.13  23 ms/step
step 19750  loss 1.9260  bpc 2.779  gn 1.12  24 ms/step
step 19800  loss 1.9458  bpc 2.807  gn 1.13  24 ms/step
step 19850  loss 1.9380  bpc 2.796  gn 1.05  24 ms/step
step 19900  loss 2.0266  bpc 2.924  gn 1.17  24 ms/step
step 19950  loss 2.0295  bpc 2.928  gn 1.12  24 ms/step
step 20000  loss 2.0825  bpc 3.004  gn 1.09  24 ms/step
== eval step 20000: val_bpc 2.9799  ppl 7.889  [0:512) 2.836  [512:2048) 2.961  [2048:4096) 3.030  peak 2635 MB
done: {"run": "smat_d1_qkn", "arm": "smat", "d": 1, "step": 20000, "train_loss": 2.0825390815734863, "train_loss_med200": 2.0261123180389404, "val_bpc": 2.979852159997871, "val_ppl": 7.889053164742089, "val_bpc_0_512": 2.836461355693171, "val_bpc_512_2048": 2.9612555451704345, "val_bpc_2048_4096": 3.0296473221946223, "grad_norm": 1.0943903923034668, "nonfinite_steps": 0, "ms_per_step": 23.746976256370544, "peak_MB": 2635.26513671875, "params": 4336128, "elapsed_s": 478.71641206741333, "mask_nnz": 8390656, "mask_density": 0.5001220703125, "mask_n": 2048, "mask_q": 0, "mask_B": 1}
==== arm: --arm smat --d 2   Thu Sep  3 03:58:35 PM CDT 2026 ====
{
 "run": "smat_d2_qkn",
 "arm": "smat",
 "d": 2,
 "T": 4096,
 "layers": 4,
 "d_model": 256,
 "heads": 4,
 "r": 64,
 "learn_phi": false,
 "qk_norm": true,
 "chunk": 128,
 "steps": 20000,
 "nb": 8,
 "lr": 0.0003,
 "warmup": 500,
 "wd": 0.1,
 "clip": 1.0,
 "eval_every": 2000,
 "val_windows": 256,
 "eval_nb": 8,
 "data": "/u/archerdw/smat_attention/deltaai/data/enwik8",
 "out": "results/lm_T4096_20k_qkn.csv",
 "device": "cuda",
 "no_amp": false,
 "seed": 0
}
mask: {'mask_nnz': 4285604, 'mask_density': 0.25544190406799316, 'mask_n': 2048, 'mask_q': 47, 'mask_B': 47}
params: 4,336,128
step    50  loss 4.4232  bpc 6.381  gn 2.58  32 ms/step
step   100  loss 3.6986  bpc 5.336  gn 1.72  28 ms/step
step   150  loss 3.1455  bpc 4.538  gn 0.95  27 ms/step
step   200  loss 2.8308  bpc 4.084  gn 0.57  27 ms/step
step   250  loss 2.7102  bpc 3.910  gn 0.72  27 ms/step
step   300  loss 2.6237  bpc 3.785  gn 0.77  29 ms/step
step   350  loss 2.5712  bpc 3.709  gn 0.53  27 ms/step
step   400  loss 2.7026  bpc 3.899  gn 0.52  27 ms/step
step   450  loss 2.6359  bpc 3.803  gn 0.69  27 ms/step
step   500  loss 2.6143  bpc 3.772  gn 0.65  27 ms/step
step   550  loss 2.5995  bpc 3.750  gn 0.46  27 ms/step
step   600  loss 2.6257  bpc 3.788  gn 0.50  27 ms/step
step   650  loss 2.6126  bpc 3.769  gn 0.64  27 ms/step
step   700  loss 2.5991  bpc 3.750  gn 0.55  27 ms/step
step   750  loss 2.5618  bpc 3.696  gn 0.47  27 ms/step
step   800  loss 2.5427  bpc 3.668  gn 0.45  27 ms/step
step   850  loss 2.5376  bpc 3.661  gn 0.42  27 ms/step
step   900  loss 2.5001  bpc 3.607  gn 0.57  27 ms/step
step   950  loss 2.5345  bpc 3.656  gn 0.52  27 ms/step
step  1000  loss 2.4580  bpc 3.546  gn 0.41  27 ms/step
step  1050  loss 2.5300  bpc 3.650  gn 0.78  27 ms/step
step  1100  loss 2.5465  bpc 3.674  gn 0.41  27 ms/step
step  1150  loss 2.5418  bpc 3.667  gn 1.06  28 ms/step
step  1200  loss 2.5000  bpc 3.607  gn 0.59  27 ms/step
step  1250  loss 2.5591  bpc 3.692  gn 0.49  27 ms/step
step  1300  loss 2.4806  bpc 3.579  gn 0.53  27 ms/step
step  1350  loss 2.5199  bpc 3.635  gn 0.73  27 ms/step
step  1400  loss 2.4963  bpc 3.601  gn 0.55  27 ms/step
step  1450  loss 2.4999  bpc 3.607  gn 0.54  27 ms/step
step  1500  loss 2.4829  bpc 3.582  gn 0.59  28 ms/step
step  1550  loss 2.5209  bpc 3.637  gn 0.57  27 ms/step
step  1600  loss 2.4500  bpc 3.535  gn 0.40  27 ms/step
step  1650  loss 2.4005  bpc 3.463  gn 0.45  27 ms/step
step  1700  loss 2.4734  bpc 3.568  gn 0.45  27 ms/step
step  1750  loss 2.5562  bpc 3.688  gn 0.59  27 ms/step
step  1800  loss 2.5243  bpc 3.642  gn 0.68  27 ms/step
step  1850  loss 2.4631  bpc 3.553  gn 0.45  27 ms/step
step  1900  loss 2.4355  bpc 3.514  gn 0.44  27 ms/step
step  1950  loss 2.4197  bpc 3.491  gn 0.57  27 ms/step
step  2000  loss 2.4329  bpc 3.510  gn 0.68  27 ms/step
== eval step 2000: val_bpc 3.5451  ppl 11.673  [0:512) 3.478  [512:2048) 3.518  [2048:4096) 3.582  peak 2977 MB
step  2050  loss 2.3855  bpc 3.442  gn 1.07  27 ms/step
step  2100  loss 2.4765  bpc 3.573  gn 0.89  27 ms/step
step  2150  loss 2.4685  bpc 3.561  gn 0.77  28 ms/step
step  2200  loss 2.4754  bpc 3.571  gn 0.59  27 ms/step
step  2250  loss 2.4116  bpc 3.479  gn 0.54  27 ms/step
step  2300  loss 2.2846  bpc 3.296  gn 0.70  28 ms/step
step  2350  loss 2.3788  bpc 3.432  gn 0.52  28 ms/step
step  2400  loss 2.4291  bpc 3.505  gn 0.67  27 ms/step
step  2450  loss 2.4198  bpc 3.491  gn 0.64  27 ms/step
step  2500  loss 2.3907  bpc 3.449  gn 0.66  27 ms/step
step  2550  loss 2.3774  bpc 3.430  gn 0.77  27 ms/step
step  2600  loss 2.5192  bpc 3.634  gn 0.56  27 ms/step
step  2650  loss 2.3411  bpc 3.377  gn 0.76  27 ms/step
step  2700  loss 2.2982  bpc 3.316  gn 0.71  27 ms/step
step  2750  loss 2.4282  bpc 3.503  gn 0.68  27 ms/step
step  2800  loss 2.3805  bpc 3.434  gn 0.73  27 ms/step
step  2850  loss 2.3680  bpc 3.416  gn 0.62  27 ms/step
step  2900  loss 2.3656  bpc 3.413  gn 0.78  27 ms/step
step  2950  loss 2.3269  bpc 3.357  gn 0.62  27 ms/step
step  3000  loss 2.4847  bpc 3.585  gn 0.83  27 ms/step
step  3050  loss 2.4064  bpc 3.472  gn 0.77  27 ms/step
step  3100  loss 2.3687  bpc 3.417  gn 0.85  27 ms/step
step  3150  loss 2.3129  bpc 3.337  gn 0.57  27 ms/step
step  3200  loss 2.3810  bpc 3.435  gn 0.57  27 ms/step
step  3250  loss 2.3427  bpc 3.380  gn 0.71  28 ms/step
step  3300  loss 2.3154  bpc 3.340  gn 0.95  27 ms/step
step  3350  loss 2.2998  bpc 3.318  gn 0.93  27 ms/step
step  3400  loss 2.3723  bpc 3.423  gn 0.46  27 ms/step
step  3450  loss 2.2318  bpc 3.220  gn 0.79  27 ms/step
step  3500  loss 2.3093  bpc 3.332  gn 0.93  27 ms/step
step  3550  loss 2.3268  bpc 3.357  gn 0.65  27 ms/step
step  3600  loss 2.3387  bpc 3.374  gn 0.64  27 ms/step
step  3650  loss 2.3380  bpc 3.373  gn 0.72  27 ms/step
step  3700  loss 2.3800  bpc 3.434  gn 0.79  27 ms/step
step  3750  loss 2.1925  bpc 3.163  gn 0.73  27 ms/step
step  3800  loss 2.3389  bpc 3.374  gn 0.74  28 ms/step
step  3850  loss 2.2548  bpc 3.253  gn 0.78  27 ms/step
step  3900  loss 2.2954  bpc 3.312  gn 0.71  27 ms/step
step  3950  loss 2.4004  bpc 3.463  gn 0.61  27 ms/step
step  4000  loss 2.3229  bpc 3.351  gn 0.71  27 ms/step
== eval step 4000: val_bpc 3.3619  ppl 10.281  [0:512) 3.305  [512:2048) 3.374  [2048:4096) 3.367  peak 2977 MB
step  4050  loss 2.3162  bpc 3.342  gn 0.81  27 ms/step
step  4100  loss 2.2848  bpc 3.296  gn 0.63  27 ms/step
step  4150  loss 2.2298  bpc 3.217  gn 0.66  27 ms/step
step  4200  loss 2.2734  bpc 3.280  gn 0.66  27 ms/step
step  4250  loss 2.3760  bpc 3.428  gn 0.60  27 ms/step
step  4300  loss 2.3320  bpc 3.364  gn 0.74  28 ms/step
step  4350  loss 2.2351  bpc 3.225  gn 1.00  27 ms/step
step  4400  loss 2.3195  bpc 3.346  gn 0.62  28 ms/step
step  4450  loss 2.3165  bpc 3.342  gn 0.73  27 ms/step
step  4500  loss 2.2034  bpc 3.179  gn 0.58  27 ms/step
step  4550  loss 2.3104  bpc 3.333  gn 0.59  27 ms/step
step  4600  loss 2.2384  bpc 3.229  gn 0.74  28 ms/step
step  4650  loss 2.1465  bpc 3.097  gn 0.69  27 ms/step
step  4700  loss 2.2766  bpc 3.284  gn 0.61  27 ms/step
step  4750  loss 2.2652  bpc 3.268  gn 0.68  28 ms/step
step  4800  loss 2.2669  bpc 3.270  gn 0.73  28 ms/step
step  4850  loss 2.3355  bpc 3.369  gn 0.65  28 ms/step
step  4900  loss 2.3091  bpc 3.331  gn 0.92  28 ms/step
step  4950  loss 2.2371  bpc 3.228  gn 0.76  27 ms/step
step  5000  loss 2.2576  bpc 3.257  gn 0.72  27 ms/step
step  5050  loss 2.1516  bpc 3.104  gn 0.64  27 ms/step
step  5100  loss 2.2945  bpc 3.310  gn 0.65  27 ms/step
step  5150  loss 2.1861  bpc 3.154  gn 0.64  27 ms/step
step  5200  loss 2.2728  bpc 3.279  gn 0.69  27 ms/step
step  5250  loss 2.1708  bpc 3.132  gn 0.90  27 ms/step
step  5300  loss 2.1448  bpc 3.094  gn 0.72  27 ms/step
step  5350  loss 2.1787  bpc 3.143  gn 0.60  27 ms/step
step  5400  loss 2.2110  bpc 3.190  gn 0.92  27 ms/step
step  5450  loss 2.3010  bpc 3.320  gn 0.70  28 ms/step
step  5500  loss 2.3095  bpc 3.332  gn 0.55  27 ms/step
step  5550  loss 2.2707  bpc 3.276  gn 0.66  27 ms/step
step  5600  loss 2.2420  bpc 3.235  gn 0.82  27 ms/step
step  5650  loss 2.3010  bpc 3.320  gn 0.59  27 ms/step
step  5700  loss 2.1378  bpc 3.084  gn 0.69  27 ms/step
step  5750  loss 2.2469  bpc 3.242  gn 0.67  27 ms/step
step  5800  loss 2.2514  bpc 3.248  gn 0.68  27 ms/step
