run,arm,d,step,train_loss,train_loss_med200,val_bpc,val_ppl,val_bpc_0_512,val_bpc_512_4096,val_bpc_4096_8192,grad_norm,nonfinite_steps,ms_per_step,peak_MB,params,elapsed_s,mask_nnz,mask_density
smat_d2_qkn_tri,smat,2,2000,2.4814929962158203,2.4663909673690796,3.575637921812228,11.922690439817625,3.5320473886370523,3.5351660589130534,3.6164996184959035,0.4180201292037964,0,40.40379762649536,4936.60302734375,5384704,81.0857982635498,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,4000,2.3796005249023438,2.358824133872986,3.4257305041160873,10.74601985840752,3.397930752454982,3.4176417283364846,3.4362831518808776,1.0026803016662598,0,39.59216916561127,4936.60302734375,5384704,160.54822707176208,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,6000,2.22693133354187,2.288540840148926,3.334018872993936,10.084159050375092,3.2812422636681555,3.3203257586105246,3.352597424245144,0.5260664224624634,0,39.59977197647095,4936.60302734375,5384704,240.02747297286987,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,8000,2.1356143951416016,2.2111135721206665,3.240981631158747,9.454371998708483,3.1505933701748354,3.227800368589914,3.2638137685294657,0.8830993175506592,0,39.601168751716614,4936.60302734375,5384704,319.5099151134491,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,10000,2.1474106311798096,2.137330412864685,3.138970313682611,8.808951521236095,3.015826718411,3.125606063541904,3.1660569819646827,0.7486968636512756,0,39.60619843006134,4936.60302734375,5384704,399.00106382369995,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,12000,2.115689754486084,2.06999135017395,3.0405504058007318,8.228049115879932,2.9015270700860487,3.026089820439014,3.070581334956571,0.7557332515716553,0,39.6117308139801,4936.60302734375,5384704,478.5034945011139,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,14000,1.995319128036499,2.011934280395508,2.9643347002047102,7.804654134673001,2.8122195540078785,2.948912974289248,2.9968431036553436,1.037019968032837,0,39.616823554039,4936.60302734375,5384704,558.015781879425,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,16000,1.9605529308319092,1.9698737859725952,2.909043720658151,7.511201600919384,2.7597310677600757,2.890870805246232,2.943609103255839,1.1178596019744873,0,39.61149263381958,4936.60302734375,5384704,637.5175487995148,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,18000,1.934746503829956,1.9523630142211914,2.880108889921952,7.362056848097874,2.7321597618197746,2.8608847631392718,2.9154236418695705,1.2141605615615845,0,39.6040176153183,4936.60302734375,5384704,717.0038070678711,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_tri,smat,2,20000,1.9536237716674805,1.9512315392494202,2.873859549536125,7.330235503398819,2.726150938284111,2.8545557596687727,2.9092139420765606,1.0776987075805664,0,39.607710123062134,4936.60302734375,5384704,796.4973895549774,17031726,0.25379249453544617,4096,67,67
