run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,6500,5.881138801574707,0.09326171875,5.978564620018005,0.483 0.546,24.73285722732544,165.3169882297516,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,7000,5.94189453125,0.1181640625,5.9236268401145935,0.496 0.553,24.98304843902588,178.13052892684937,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,7500,5.900810241699219,0.1220703125,5.9346472173929214,0.504 0.569,24.928712368011475,190.90350341796875,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,8000,5.878773212432861,0.125,5.90859554708004,0.547 0.615,24.733492851257324,203.51594185829163,16,1,64,8,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,500,8.349541664123535,0.0,8.336068749427795,0.460 0.462,22.585526943206787,11.591554403305054,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,1000,8.326835632324219,0.00048828125,8.326174199581146,0.466 0.468,22.015103340148926,22.87809681892395,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,1500,8.327001571655273,0.000244140625,8.322244048118591,0.493 0.495,24.357698917388916,35.41181516647339,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,2000,8.278000831604004,0.000244140625,8.28550934791565,0.369 0.494,21.945586681365967,46.664178133010864,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,2500,8.269054412841797,0.000244140625,8.266073286533356,0.351 0.484,22.659374237060547,58.28145670890808,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,3000,8.269978523254395,0.000732421875,8.265385746955872,0.351 0.478,21.762518882751465,69.44208860397339,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,3500,8.248764038085938,0.000244140625,8.232755661010742,0.334 0.508,21.675432205200195,80.56268501281738,16,1,64,0,0,1088,273060
smat_d1_T256_p8_zoo_dm16_s0_decaymamba2,smat,1,8,64,2048,4000,8.209968566894531,0.000732421875,8.208642333745956,0.295 0.481,21.068752765655518,91.31329154968262,16,1,64,0,0,1088,273060
