task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,win4,win4,1,2,37,37,2048,16384,10240,10368,1.556780169669569,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,10368,10496,1.616241603566832,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,10496,10624,1.5648272111728596,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,10624,10752,1.5931371718835703,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,10752,10880,1.559009801041499,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,10880,11008,1.551020823069499,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11008,11136,1.5686801919298081,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11136,11264,1.5670601150962555,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11264,11392,1.582879678427708,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11392,11520,1.58244294807847,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11520,11648,1.5804871666121674,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11648,11776,1.620543500623726,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11776,11904,1.5695879051082908,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,11904,12032,1.586284066645935,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12032,12160,1.5626846565700259,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12160,12288,1.6080846099066164,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12288,12416,1.5519642465299954,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12416,12544,1.529895702837786,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12544,12672,1.544786172032862,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12672,12800,1.5361678329618913,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12800,12928,1.5760719731458945,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,12928,13056,1.5677510405953439,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13056,13184,1.5569841640818958,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13184,13312,1.53581571221431,64,6000,2265
